ID,LotArea
128,21686.373568022645
129,10734.562060023602
130,9801.217128522325
131,10166.074513186017
132,8998.92894958078
133,2771.625867362139
134,7904.7331137711435
135,9794.366920548702
136,17558.764623914914
137,12706.839383217286
138,8448.021145116305
139,21943.034145770678
140,9622.97291285346
141,9465.72173121809
142,7809.017841588257
143,11874.737467686831
144,11708.027965556297
145,9639.82508803091
146,11102.625756198615
147,9562.235824522017
148,8214.47839477866
149,5853.937343172516
150,5769.221335174618
151,11076.06768604992
152,2786.0060714549654
153,13887.764987152079
154,8856.163162354527
155,8930.952347617202
156,5672.141800944438
157,11130.800270598927
158,10233.077854532197
159,9665.258936868739
160,10330.262884850868
161,10884.049422118525
162,8483.32593833224
163,7774.570867134495
164,9044.661247749584
165,10283.82779025086
166,9442.244375777387
167,8883.518716739238
168,9075.49301171811
169,10575.462718243278
170,27086.56990375124
171,9192.44397029087
172,11502.633549593056
173,9910.404371025468
174,7048.093353148212
175,6639.056133950811
176,16521.465034802895
177,21778.349374191737
178,10310.836117721243
179,2674.546333131963
180,18929.34899606421
181,10838.310517806403
182,9885.252957790335
183,3009.290131894955
184,18175.748950147175
185,16754.398680995324
186,2688.926537224789
187,9918.061179037335
188,8078.722550274726
189,16191.816190448633
190,8707.93778652585
191,11454.839018386625
192,10404.352096917151
193,4058.3330813155567
194,9207.624095396857
195,9096.948501068795
196,7863.132750403533
197,12181.547971326432
198,9665.276611981944
199,9320.570460385095
200,10084.29764606219
201,10784.566180135509
202,7905.507982358238
203,7583.769364661653
204,8553.000534715136
205,15652.296656422997
206,10564.43030405052
207,13410.06766530028
208,4563.034279946367
209,21544.697950705708
210,13996.050738337992
211,11226.368036209513
212,7112.0749394455515
213,12438.972281334774
214,5549.124875070705
215,11343.210312183643
216,15071.090930267179
217,8360.85634779549
218,3679.1491117455334
219,16364.227835995622
220,11396.349649330452
221,11158.984371443825
222,6685.31041801559
223,7561.960763749999
224,9365.272932532509
225,6541.976599720633
226,11418.571376544742
227,3384.7916914639636
228,10805.965791378201
229,7890.580622040618
230,12823.800924936791
231,11882.764847966046
232,10489.351805186774
233,9950.485929474356
234,9096.948501068795
235,11777.005528388187
236,11705.888280680449
237,8998.92894958078
238,9670.904820895292
239,7972.995201624266
240,10991.33417149408
241,9099.582052125605
242,10201.395534080399
243,10397.912641935944
244,11199.496282654223
245,9851.1633532315
246,9942.715753082115
247,8906.922421017896
248,10021.328703717963
249,5204.4013229556695
250,9242.707170126738
251,6475.078773914797
252,10305.151614818644
253,9221.943510672132
254,10120.936491306411
255,18198.05181665646
256,7759.009870547428
257,11096.23659422997
258,10788.844206072326
259,5619.779483997853
260,10264.655198571667
261,13980.462713846717
262,10234.429433137508
263,10048.957230044804
264,3145.806746329592
265,7187.419324300824
266,12705.812550352417
267,11799.649804990158
268,10354.108572748943
269,4943.42220599615
270,11185.596111391253
271,7818.057949813552
272,9432.849359737971
273,11194.717296852654
274,9918.061179037335
275,8998.746085300298
276,8776.85440574727
277,8561.827276330405
278,9209.83479864662
279,10214.706284745944
280,10391.373050548584
281,8938.544495549522
282,8184.636026731264
283,8666.391577399238
284,8580.405472562414
285,9727.67943710545
286,10018.67060016038
287,6272.000324848583
288,3018.2934780687215
289,9241.428498244062
290,9989.073057852027
291,10364.949921467805
292,10901.761684011251
293,10989.347486944822
294,14762.18144628368
295,18038.344340700514
296,9154.456291406104
297,10424.552986252997
298,13695.847343359905
299,17643.216182479202
300,8873.933939977444
301,11489.633163233855
302,8465.534360811702
303,9036.927809657134
304,2776.3221785205137
305,9567.45578412175
306,26407.396355034118
307,7742.313325004786
308,10531.887642773921
309,12356.918580053754
310,14775.101872803858
311,8424.92641696729
312,9170.52205174988
313,3924.553704686987
314,8712.634097684226
315,11575.715588100978
316,4330.036405647365
317,4960.645531090711
318,3813.4370507754306
319,10694.678888415636
320,17557.353611709423
321,11576.407818998885
322,4616.658791750174
323,9724.873168729393
324,7412.037405345819
325,9380.8399549719
326,11094.015221703263
327,4409.496079446091
328,5993.374510192624
329,8311.823496412224
330,9920.54093906162
331,6272.000324848583
332,14890.053439585014
333,11619.83272378451
334,22672.932328882798
335,9962.758813598279
336,13480.055710695173
337,7485.340883637326
338,9729.569479887768
339,8856.163162354527
340,10234.781401297707
341,10559.659152949773
342,9442.620034119553
343,11132.700636835918
344,9322.097109414624
345,10596.671957361083
346,10522.558460234313
347,14522.06579970128
348,8583.970370861636
349,10166.074513186017
350,7569.262650017428
351,9845.200946108964
352,11223.021926393958
353,9667.657067425871
354,8610.858252295677
355,12365.40165833244
356,10121.868257634924
357,9070.72072165847
358,2919.8063228446345
359,9190.539100984306
360,13609.631875641373
361,8227.620867906757
362,2793.0915398605007
363,19226.52128882577
364,9644.244547732123
365,7749.9806405329155
366,11342.35511206637
367,3499.117657209582
368,10920.525953515038
369,10314.1890156988
370,16400.577439398407
371,9454.30367425114
372,14083.510809806572
373,9010.489507271528
374,7962.596011103135
375,10531.716407112299
376,8941.804457802275
377,9842.051683911095
378,9665.258936868739
379,8225.91568553615
380,9134.251371414503
381,6541.976599720633
382,9665.258936868739
383,7114.991178954048
384,9859.99436265947
385,9756.71289427302
386,7780.7181708198805
387,9161.911638068883
388,9101.64481222717
389,10822.9087771175
390,7570.927696802398
391,10734.875121232288
392,6527.596395627807
393,9787.482879528547
394,9765.822109440423
395,11201.24720482701
396,10419.345225702205
397,13724.885278276673
398,7130.938861107625
399,8421.980741186106
400,9957.073896889644
401,9357.224140020966
402,9665.258936868739
403,9069.523187652878
404,12364.86222948778
405,9629.160848109992
406,14479.335663462236
407,9669.955248027114
408,7097.24379881142
409,8508.566630153393
410,9766.063724104883
411,8973.968996462783
412,18242.120225570787
413,10679.867238368135
414,6680.827364063784
415,10334.023123228473
416,9520.491851736717
417,9745.007701890392
418,5500.569084275036
419,17799.868554196724
420,8773.136410800125
421,8922.556277457605
422,8497.706142425066
423,8178.562202132316
424,9258.637167199682
425,14284.035908630929
426,10696.65719627898
427,10228.263633088558
428,17688.68859244437
429,10314.31898871323
430,5620.373215477743
431,10860.494080911789
432,23839.513180761773
433,10729.865748865226
434,8816.175318940492
435,12375.230747563694
436,12969.742370779966
437,8173.22837802084
438,4121.905288807788
439,2749.6140263727884
440,9660.07821404742
441,10763.305712332309
442,8707.93778652585
443,9462.413283957436
444,9096.948501068795
445,9129.555060256127
446,7863.132750403533
447,9538.790440541501
448,12381.593501348556
449,9401.18216015392
450,9858.44694717668
451,10297.462702201778
452,13359.245299905078
453,10915.829642356663
454,10698.352320318669
455,11208.274250886436
456,9881.76772416549
457,9261.46744979468
458,12688.318179205113
459,15458.029318246703
460,9039.964936591208
461,9481.377146529554
462,9004.627584762235
463,11845.944800584968
464,8252.989157814565
465,9530.47542217694
466,9050.885888528619
467,9111.824296159037
468,4616.658791750174
469,11511.61686034865
470,10850.513856261727
471,17434.9465277239
472,11644.960680869877
473,9256.791815499737
474,8502.402453583441
475,15852.03030035258
476,12222.941837585175
477,9513.917906111794
478,8386.424174955913
479,4735.203998478713
480,13967.58859379359
481,9804.69842387308
482,10310.836117721243
483,10250.931270829295
484,21696.749487076646
485,24511.902803644185
486,23195.41673307191
487,12665.18706622192
488,3959.4489780524978
489,9470.376249891577
490,9922.546844902066
491,11194.717296852654
492,5774.146035032853
493,13269.602551355021
494,9490.443865611363
495,9330.956099646139
496,10717.25806895431
497,10135.233365787653
498,8497.706142425066
499,8723.008696377308
500,9442.244375777387
501,10827.605088275875
502,11692.619072325842
503,7116.496975554625
504,15347.357702456979
505,9024.774859248546
506,12277.089565028946
507,6387.039347909919
508,10444.817662231691
509,10484.167218113651
510,12681.845739973665
511,8906.545726508983
512,11042.350940235863
513,25072.48745515186
514,20514.124174108143
515,9279.104581231804
516,9262.350071374527
517,10734.562060023602
518,12792.975448045476
519,7764.64559517944
520,2749.8987769264872
521,8534.75380405199
522,2735.439967253794
523,11077.619408834445
524,13168.928582835932
525,4806.316387563899
526,6968.669474762795
527,9004.04634582082
528,2771.625867362139
529,8856.163162354527
530,8725.096496411168
531,10053.865694595264
532,11698.177078134191
533,4924.166383349177
534,7282.1156556982305
535,8930.952347617202
536,14785.484057306037
537,14924.171783007361
538,11524.711886259542
539,7757.004903497914
540,2986.9129707749144
541,7345.139579539983
542,25836.420743541956
543,9964.796007092247
544,9017.88123156916
545,9975.950960070528
546,12826.128346006275
547,10679.716330686713
548,15440.900384409782
549,12086.764444994982
550,19646.308542323168
551,8033.140912065696
552,8688.564546124268
553,8853.765031797395
554,10861.493509130025
555,12482.499546350648
556,10604.635332896203
557,10179.282520050336
558,11077.555974691046
559,9443.210124134162
560,11583.709001060226
561,8817.800237746591
562,9308.050951100198
563,9322.097109414624
564,9858.44694717668
565,9904.86963145061
566,10424.648754051643
567,9454.30367425114
568,11465.035298904468
569,10545.974357329986
570,11537.761216936688
571,11199.41360801103
572,8961.091150158176
573,5312.570278899037
574,11117.529215311893
575,10564.43030405052
576,9068.819962934815
577,25621.815719175946
578,9690.124156207163
579,8873.933939977444
580,18040.132500780306
581,11894.728224556658
582,16768.36681580267
583,8883.373058865502
584,26790.16829092977
585,23703.599077149785
586,2749.8987769264872
587,9433.014464713699
588,19566.49114731675
589,11359.523475355461
590,9641.321861079206
591,9647.597352807948
592,7218.076334506398
593,11635.681494432383
594,10307.481490007296
595,11585.649944274961
596,9385.466852230898
597,8594.78567665524
598,5787.843488779097
599,9435.249219285235
600,8594.78567665524
601,8358.184122061064
602,6252.293134037026
603,8702.148390934843
604,7653.1858568564385
605,9221.943510672132
606,8933.450896244483
607,9462.413283957436
608,9726.240382340166
609,10228.263633088558
610,9351.598487449204
611,12466.95930464575
612,9726.240382340166
613,5915.810248711262
614,10327.35029837667
615,9134.251371414503
616,7955.608116358341
617,9342.800239721168
618,11400.759426800023
619,11395.473388186168
620,15162.636033084
621,6896.95333086316
622,9821.491363578223
623,9190.539100984306
624,9745.700962181709
625,9086.479689442525
626,6994.134779928752
627,9272.193117482448
628,10616.427065128613
629,6110.992427815595
630,10179.282520050336
631,10131.931070748496
632,11130.800270598927
633,13957.190428800892
634,8594.78567665524
635,5297.128416416475
636,7857.582725376833
637,18723.133421071932
638,7877.797705050058
639,5894.599186811801
640,8104.032033618322
641,11482.794722861816
642,9787.304944085487
643,10038.731961047873
644,11514.81752888793
645,10092.131085167459
646,11240.60729082174
647,10279.853575613313
648,10083.78363591329
649,9665.258936868739
650,8261.95992964554
651,8494.732991747627
652,11194.717296852654
653,8534.75380405199
654,8048.540841850378
655,23582.416674780306
656,9878.68438532886
657,8342.768890614352
658,8768.157152151884
659,11015.23166880419
660,8817.800237746591
661,11587.265538893289
662,12098.281415393896
663,10502.826810313185
664,22713.417919201627
665,8853.765031797395
666,14900.931772007656
667,11174.548388672605
668,10575.235898347044
669,11274.34615946237
670,7039.769210827768
671,13036.643290019114
672,10451.27819417991
673,14820.84116944014
674,10404.352096917151
675,16592.775963202064
676,5479.816167759855
677,10019.295688347935
678,8824.995812177245
679,8439.848424844526
680,10668.490207689953
681,18087.697725863112
682,18712.512393995657
683,7189.966269388981
684,7759.1266765104065
685,9287.464678276294
686,9119.785678629816
687,8811.479007782116
688,10569.126615208896
689,9252.475842894119
690,10827.605088275875
691,9878.040268592835
692,9464.443059335414
693,10112.53663517606
694,11288.610553123022
695,9500.557958315916
696,2952.7934238347057
697,9065.915087958756
698,10162.899003235447
699,9352.030266740318
700,14489.176807065367
701,8725.417014674793
702,9109.859872023859
703,9299.587545696602
704,8021.889788737561
705,2631.3535701979495
706,11318.345092845218
707,6541.976599720633
708,15965.548883922262
709,6177.041009977285
710,7027.376134019324
711,11789.163257495902
712,8644.995302277457
713,10455.974505338285
714,8935.993370165703
715,11495.81055822209
716,6969.518416438788
717,9050.187188384802
718,9433.395887946766
719,9061.21877680038
720,10451.27819417991
721,8738.507628048841
722,9522.566251049664
723,8757.768365143342
724,7710.180841801185
725,27568.457467514145
726,10866.03375791972
727,4907.270746146588
728,10616.427065128613
729,5983.483187969618
730,7441.575451769127
731,8018.291126210128
732,11842.75385861882
733,10344.15532620724
734,10201.395534080399
735,9134.209578929615
736,2771.625867362139
737,12067.002956263725
738,18266.774752873403
739,19148.4939695456
740,9975.950960070528
741,9221.943510672132
742,8150.1673754077365
743,7231.624287927045
744,19966.64444205836
745,12452.476669489966
746,9360.58109835295
747,9513.917906111794
748,8826.054681495281
749,9470.376249891577
750,7124.455668249502
751,9338.169685055062
752,10141.672820768861
753,8998.92894958078
754,18548.20754165355
755,6679.363189928936
756,10827.605088275875
757,12962.528842649574
758,9645.136136374615
759,8831.292338986053
760,9383.881172776002
761,9580.725028987255
762,8527.1522235833
763,9944.383143088378
764,13608.59087927418
765,12461.914565332901
766,15557.382141173935
767,7861.169704927661
768,6752.208243821426
769,9338.169685055062
770,8566.424347733933
771,23300.45176338838
772,7057.557842443666
773,11905.996880372983
774,9265.234898940222
775,4409.496079446091
776,8858.46134295577
777,3143.019913286446
778,16543.02112809153
779,8469.631884985401
780,7810.014833534187
781,11562.368080717355
782,11327.76850270621
783,14704.836181857287
784,10791.588542668964
785,8804.680817233148
786,11095.330531753867
787,10650.284540350443
788,14119.310836092465
789,2771.625867362139
790,9590.776561110559
791,21287.565153066545
792,8926.812826720598
793,9804.69842387308
794,11873.845065571371
795,9523.395701076333
796,9943.059952094665
797,9073.512383849398
798,5174.809007991523
799,14670.959525154647
800,8086.147311494881
801,13684.392104355098
802,8214.47839477866
803,9041.173316333494
804,12088.936396529738
805,11787.614728309503
806,9442.244375777387
807,7430.217369636373
808,10417.217320518286
809,4409.496079446091
810,21819.6605391292
811,13836.365628800653
812,8901.849415350607
813,8599.481987813615
814,7078.797899766322
815,6535.224484356227
816,16469.51866202405
817,8991.229573551222
818,4322.909495551499
819,8277.913229102724
820,10419.383445907697
821,12476.468298078351
822,2679.2426442903375
823,5853.937343172516
824,5659.218146649343
825,9756.850993807124
826,11582.157020668157
827,9112.330810204436
828,8707.93778652585
829,18797.025551152492
830,20112.52699995488
831,9129.555060256127
832,10130.537054629278
833,7984.002943082927
834,9252.120822661898
835,10083.02813418924
836,28936.408259681273
837,9910.229717496331
838,10399.142163444756
839,10168.750663150497
840,10744.077245528988
841,10780.262785021405
842,8594.78567665524
843,9038.080199728216
844,9771.924548467128
845,10247.598233804283
846,6614.66292235708
847,11120.195751092291
848,10858.414536098675
849,9039.964936591208
850,9442.244375777387
851,16421.846604626902
852,9936.21336666716
853,11199.518475907795
854,7810.014833534187
855,11323.041404003594
856,7116.06189219743
857,8877.549773724173
858,22111.63498184934
859,9024.774859248546
860,44143.3022709323
861,6588.23088378541
862,9830.085618255374
863,10904.444443522849
864,9505.189504038446
865,10630.337258496564
866,8930.952347617202
867,10915.829642356663
868,9226.639821830508
869,11199.41360801103
870,9365.874734161305
871,10676.813257829946
872,8008.896331850969
873,6481.944727117386
874,12119.13024212227
875,10587.644607304974
876,9081.667124356503
877,6960.478308213488
878,10399.142163444756
879,22890.822214978605
880,13944.598881227927
881,16963.30018272222
882,13619.023837558394
883,7538.654985999306
884,8694.39365939081
885,10596.505163245289
886,10197.321571594828
887,13915.081789368483
888,5624.712447994697
889,8742.833988719556
890,15471.600518054018
891,9470.376249891577
892,9171.257240556539
893,8242.575954944
894,10792.749107333837
895,11802.69319107121
896,12915.536162475708
897,8663.503881964107
898,8183.258513290694
899,10661.490543014155
900,9595.236414406354
901,5921.84084829784
902,11194.717296852654
903,11685.607116692963
904,6845.468789175394
905,8439.848424844526
906,8853.765031797395
907,9168.50975867624
908,8236.882835882805
909,10819.93303674567
910,8342.768890614352
911,9356.806499278371
912,13036.643290019114
913,12144.73668521956
914,8421.980741186106
915,10384.354370386503
916,9231.289113159788
917,5695.484207280983
918,9312.33460694888
919,10719.641252436872
920,14182.012469296873
921,7345.139579539983
922,8747.48240251183
923,6251.58660934403
924,9076.779592888746
925,8707.93778652585
926,9492.051665769042
927,10424.648754051643
928,6670.356115713092
929,8610.858252295677
930,9800.509022980317
931,6568.540383464042
932,10819.93303674567
933,15757.898942843889
934,7749.9806405329155
935,9603.678572335411
936,9743.671186803731
937,9944.383143088378
938,4473.003386126476
939,5624.712447994697
940,2674.546333131963
941,9442.244375777387
942,13726.799475639416
943,9638.34898775441
944,7764.64559517944
945,8778.773974078124
946,5549.124875070705
947,10009.909244332954
948,10352.146694170253
949,7312.843628138364
950,11069.919593758259
951,11318.345092845218
952,12563.371967396817
953,21235.637653232512
954,3018.2934780687215
955,14321.11881082583
956,2631.3535701979495
957,9158.514180375147
958,11033.217564845936
959,6923.372993722905
960,9712.961333768184
961,10596.505163245289
962,9322.097109414624
963,6475.078773914797
964,9828.923330171308
965,9347.151739928173
966,10399.478351041227
967,10960.737932255814
968,10198.5471267326
969,9770.765845611324
970,9879.30695802076
971,11208.274250886436
972,8737.54806703955
973,4976.087393573274
974,2982.21665961654
975,7412.037405345819
976,6541.976599720633
977,7004.654501936527
978,10821.085524844268
979,8844.873710025005
980,8433.562519577496
981,3207.2582882391057
982,16901.517800368652
983,9025.972299850004
984,9300.401552205047
985,10438.665438032675
986,10307.481490007296
987,8707.93778652585
988,10596.505163245289
989,8563.281865390247
990,10793.022271100834
991,16982.599715899378
992,10044.669165379395
993,10978.232643735659
994,8853.765031797395
995,8873.933939977444
996,7102.323239566678
997,10006.923107914332
998,10679.112072944887
999,12086.764444994982
1000,19175.434462229863
1001,9306.321837689053
1002,7795.682152525006
1003,11787.026874642661
1004,10112.53663517606
1005,10301.611961794177
1006,11379.49838276205
1007,9267.046382532902
1008,11586.46988335948
1009,12778.437565839493
1010,9221.943510672132
1011,10597.023409375157
1012,8594.78567665524
1013,10827.605088275875
1014,13128.406214598213
1015,8031.288547764784
1016,9074.219498811253
1017,10176.195267771956
1018,10647.358131471003
1019,13721.751900861886
1020,11159.765867528477
1021,2674.546333131963
1022,16645.449839651756
1023,13410.460534257663
1024,13420.02198917795
1025,11112.110387153056
1026,7763.708640225565
1027,7418.471090995011
1028,10728.711728081804
1029,12720.335060352405
1030,11174.548388672605
1031,8359.052130716134
1032,24865.005696067405
1033,9077.390012543257
1034,9351.598487449204
1035,9096.948501068795
1036,8764.264231971692
1037,8707.93778652585
1038,10020.56390285477
1039,7044.012568666416
1040,10462.338278548617
1041,12788.314265373676
1042,8497.706142425066
1043,9322.097109414624
1044,8853.765031797395
1045,9221.943510672132
1046,9724.873168729393
1047,10695.343259972082
1048,9858.029306434086
1049,10582.55312795431
1050,8911.622749377935
1051,9726.240382340166
1052,9005.328692453204
1053,8594.78567665524
1054,11871.205880316684
1055,9232.914332939019
1056,7538.654985999306
1057,10827.405001742472
1058,9379.706397511101
1059,7890.580622040618
1060,10650.284540350443
1061,16385.65372248514
1062,9679.70970629691
1063,9081.667124356503
1064,10645.465787121271
1065,9910.145315338474
1066,12496.950861578238
1067,9691.304069338406
1068,14068.752713775577
1069,9055.444075044701
1070,9077.386991113695
1071,9591.246442570975
1072,11196.37164585621
1073,5387.847310305817
1074,13139.289898512588
1075,8110.35159907678
1076,4058.3330813155567
1077,15039.031401041295
1078,8119.655730136959
1079,9504.886138393806
1080,8765.637248205987
1081,7803.677745720726
1082,8201.907432140451
1083,9016.903754855337
1084,10683.808384103262
1085,10679.112072944887
1086,7576.103130576636
1087,4977.286620616544
1088,3203.836147963525
1089,7882.77198499799
1090,11318.345092845218
1091,11323.041404003594
1092,10377.934121299088
1093,9462.413283957436
1094,6726.423284511724
1095,9933.837564500553
1096,9464.443059335414
1097,23538.49130371025
1098,6781.255446723898
1099,25993.807641345396
1100,9975.950960070528
1101,9839.545891574347
1102,14309.082421047755
1103,9479.560305742387
1104,10253.657181728844
1105,17866.573066941874
1106,11129.533825618913
1107,9685.427845048787
1108,7652.901106302738
1109,10920.716883008441
1110,10999.15354992138
1111,9351.598487449204
1112,15082.00741208673
1113,8980.307456883522
1114,10401.429681235988
1115,9467.109595115811
1116,9516.095218084114
1117,9726.240382340166
1118,11982.578467577365
1119,11194.717296852654
1120,11611.81151025619
1121,11602.512943853404
1122,11144.053163857967
1123,11882.129978433108
1124,10305.151614818644
1125,9704.761949034328
1126,10437.720565026873
1127,10472.810407280356
1128,7960.72961027349
1129,8022.607206166456
1130,6639.3408845045105
1131,10250.804245117994
1132,9123.232546355272
1133,10095.927089298755
1134,11210.45196495273
1135,9435.249219285235
1136,10370.831583877618
1137,7073.630418084101
1138,9307.460861085588
1139,9910.404371025468
1140,8594.78567665524
1141,10564.43030405052
1142,10404.352096917151
1143,9798.415074573431
1144,9262.197385042875
1145,5217.826411630668
1146,9730.936693498541
1147,10291.220965190136
1148,5329.333976180525
1149,9357.224140020966
1150,2645.7337742907757
1151,9629.160848109992
1152,9726.240382340166
1153,9292.53774874423
1154,9823.971396575886
1155,9357.224140020966
1156,11093.855072618615
1157,19428.208151131385
1158,14975.275559852136
1159,7843.565907254902
1160,10601.201474403664
1161,12777.407327947365
1162,8952.201040074811
1163,10859.33783875715
1164,4735.203998478713
1165,8497.706142425066
1166,11835.5181902283
1167,10598.263725741908
1168,7458.205113162874
1169,16218.112451566323
1170,9129.555060256127
1171,9690.124156207163
1172,14954.493085825054
1173,9666.208509736916
1174,14067.21015214272
1175,8953.2426965847
1176,11087.364600993507
1177,13207.760564180646
1178,16409.941530256867
1179,10062.877337677923
1180,19493.10537211541
1181,8817.800237746591
1182,9510.429111620195
1183,5539.961878201285
1184,9435.249219285235
1185,12420.868534783196
1186,8950.148078510118
1187,8998.92894958078
1188,8429.541055301077
1189,9730.936693498541
1190,7114.991178954048
1191,11318.345092845218
1192,8838.569124545404
1193,8439.848424844526
1194,8716.010687000691
1195,10083.02813418924
1196,9462.413283957436
1197,10679.112072944887
1198,8051.617753858832
1199,12467.8546088503
1200,10708.353172113153
1201,9360.344433419868
1202,6588.23088378541
1203,9922.75749019571
1204,6484.118882140097
1205,10019.402852055295
1206,5479.816167759855
1207,8953.2426965847
1208,12932.459776988871
1209,10822.9087771175
1210,4570.1069338034395
1211,9901.302317482421
1212,10631.63219385163
1213,9745.042076909442
1214,8454.669855881712
1215,4245.162797089665
1216,8938.273165913544
1217,13712.306590372122
1218,11530.369346708658
1219,29569.2177176954
1220,7863.132750403533
1221,13520.895586597759
1222,2904.551278183504
1223,5301.423531673435
1224,8413.393611397447
1225,13660.530645531888
1226,9370.52393949111
1227,7286.638199958413
1228,8853.765031797395
1229,10674.509980235587
1230,8782.01629323879
1231,10190.28036030518
1232,6475.078773914797
1233,10178.523603411315
1234,9237.637130183466
1235,11912.907544150636
1236,9054.956567672885
1237,8449.954821535935
1238,14209.009454502173
1239,9756.772714562152
1240,9665.258936868739
1241,12983.433879245846
1242,9000.47636506357
1243,9745.042076909442
1244,9567.45578412175
1245,6655.128709591246
1246,9911.075957196948
1247,11356.401976921854
1248,9221.943510672132
1249,2830.13920148743
1250,12670.823985086461
1251,7731.9861570420435
1252,9454.30367425114
1253,5787.843488779097
1254,10511.948085843067
1255,13645.390733261776
1256,9168.371649827131
1257,15209.657196627973
1258,5314.192317222971
1259,13974.989689112814
1260,8005.727534881793
1261,22125.7547360558
1262,9970.690189057603
1263,13078.6616531401
1264,13251.506022894813
1265,9365.368127924472
1266,9597.77171760271
1267,8856.163162354527
1268,7652.901106302738
1269,9581.07646455678
1270,8948.294278139874
1271,8836.182126021142
1272,12794.89117754576
1273,10294.474604487306
1274,11127.748182019288
1275,12420.461230353083
1276,9315.602209264878
1277,3854.126488375899
1278,24217.209598283473
1279,9980.647271228903
1280,8811.824969948135
1281,10116.87504688182
1282,9593.33259812668
1283,7231.624287927045
1284,8502.402453583441
1285,9714.83299700244
1286,7211.899119703397
1287,5479.816167759855
1288,9792.22048393255
1289,8873.933939977444
1290,10020.536727010835
1291,9547.431470388088
1292,2688.926537224789
1293,12689.276930370024
1294,12795.276705437149
1295,9696.68102166977
1296,10194.04294986819
1297,7683.0828147270795
1298,5785.293910815052
1299,10225.688745046671
1300,7416.733716504194
1301,17605.99831065534
1302,7735.60043644009
1303,11404.98219192021
1304,8595.320837451749
1305,23361.663261354453
1306,15214.353507786349
1307,9809.190884640495
1308,8098.983134459936
1309,9232.30693471407
1310,7310.22039080247
1311,9835.227722018388
1312,29290.68163423496
1313,8877.478808167114
1314,4324.64330878944
1315,10466.957648932043
1316,9776.522989210265
1317,9685.427845048787
1318,9225.01757518445
1319,12988.158188910027
1320,9636.16267223344
1321,11553.23381395836
1322,8853.765031797395
1323,8610.858252295677
1324,15021.99341198032
1325,9835.170935805934
1326,12834.033325376839
1327,9631.76632714078
1328,10966.963610636247
1329,5646.504850773887
1330,9330.956099646139
1331,11442.721657336942
1332,7926.545416091429
1333,10457.289903863108
1334,4510.93879118465
1335,15984.082656894114
1336,9404.370616113381
1337,14132.885497187975
1338,9803.111385731807
1339,10402.286198760603
1340,10001.215531728625
1341,10233.57780821763
1342,10063.614727733242
1343,9816.65841397067
1344,11312.367310130814
1345,9442.244375777387
1346,11465.375666735796
1347,9809.394735031456
1348,5783.147177620723
1349,8178.562202132316
1350,10558.183285929474
1351,8700.635446409662
1352,10332.235073970638
1353,9947.75626325304
1354,7920.172937004762
1355,4324.64330878944
1356,12669.80606829773
1357,13368.353065406542
